attendance_id,employee_id,attendance_date,status,overtime_hours
4464,1412,2026-06-25,Present,0.0
4465,1412,2026-06-24,Leave,0.0
4466,1412,2026-06-23,Present,3.0
4467,1412,2026-06-22,Present,2.0
4468,1412,2026-06-19,P,2.0
4469,1412,2026-06-18,Present,1.5
4470,1412,2026-06-17,P,3.0
4471,1412,2026-06-16,Present,1.0
4472,1412,2026-06-15,Present,3.0
4473,1412,2026-06-12,Present,1.0
4474,1013,2026-07-10,Present,0.0
4475,1013,2026-07-09,Present,2.0
4476,1013,2026-07-08,Present,1.0
4477,1013,2026-07-07,Present,1.5
4478,1013,2026-07-06,Present,2.0
4479,1013,2026-07-03,Present,0.0
4480,1013,2026-07-02,Absent,0.0
4481,1013,2026-07-01,Present,1.5
4482,1013,2026-06-30,Present,3.0
4483,1013,2026-06-29,Present,0.0
4484,1013,2026-06-26,Present,1.0
4485,1013,2026-06-25,Leave,0.0
4486,1013,2026-06-24,Present,1.0
4487,1013,2026-06-23,Present,3.0
4488,1013,2026-06-22,Work From Home,0.0
4489,1013,2026-06-19,Absent,1.0
4490,1013,2026-06-18,Present,0.0
4491,1013,2026-06-17,Work From Home,0.0
4492,1013,2026-06-16,Present,1.5
4493,1013,2026-06-15,Present,3.0
4494,1013,2026-06-12,A,2.0
4495,1838,2026-07-10,Absent,2.0
4496,1838,2026-07-09,Present,2.0
4497,1838,2026-07-08,Present,3.0
4498,1838,2026-07-07,Present,0.0
4499,1838,2026-07-06,Present,3.0
4500,1838,2026-07-03,Present,1.0
4501,1838,2026-07-02,Present,3.0
4502,1838,2026-07-01,Present,2.0
4503,1838,2026-06-30,Present,3.0
4504,1838,2026-06-29,Present,1.0
4505,1838,2026-06-26,Present,0.0
4506,1838,2026-06-25,Present,0.0
4507,1838,2026-06-24,Work From Home,0.0
4508,1838,2026-06-23,Present,3.0
4509,1838,2026-06-22,Present,1.5
4510,1838,2026-06-19,Present,1.0
4511,1838,2026-06-18,Present,1.0
4512,1838,2026-06-17,Present,0.0
4513,1838,2026-06-16,Present,2.0
4514,1838,2026-06-15,Present,0.0
4515,1838,2026-06-12,Present,0.0
4516,1689,2026-07-10,Present,2.0
4517,1689,2026-07-09,Work From Home,1.0
4518,1689,2026-07-08,Present,2.0
4519,1689,2026-07-07,Present,0.0
4520,1689,2026-07-06,Present,3.0
4521,1689,2026-07-03,Present,2.0
4522,1689,2026-07-02,Present,1.5
4523,1689,2026-07-01,P,3.0
4524,1689,2026-06-30,Leave,0.0
4525,1689,2026-06-29,Present,0.0
4526,1689,2026-06-26,Present,2.0
4527,1689,2026-06-25,Present,2.0
4528,1689,2026-06-24,P,3.0
4529,1689,2026-06-23,Work From Home,0.0
4530,1689,2026-06-22,Present,2.0
4531,1689,2026-06-19,Present,3.0
4532,1689,2026-06-18,Present,0.0
4533,1689,2026-06-17,Present,1.5
4534,1689,2026-06-16,Present,1.5
4535,1689,2026-06-15,Present,0.0
4536,1689,2026-06-12,Present,0.0
4537,1461,2026-07-10,Present,0.0
4538,1461,2026-07-09,Work From Home,1.0
4539,1461,2026-07-08,Present,1.5
4540,1461,2026-07-07,Present,1.0
4541,1461,2026-07-06,Present,0.0
4542,1461,2026-07-03,Present,1.0
4543,1461,2026-07-02,Absent,2.0
4544,1461,2026-07-01,Present,1.5
4545,1461,2026-06-30,P,2.0
4546,1461,2026-06-29,Present,2.0
4547,1461,2026-06-26,Present,0.0
4548,1461,2026-06-25,Present,0.0
4549,1461,2026-06-24,P,0.0
4550,1461,2026-06-23,Present,1.0
4551,1461,2026-06-22,Present,0.0
4552,1461,2026-06-19,Present,1.0
4553,1461,2026-06-18,Present,1.5
4554,1461,2026-06-17,Leave,1.0
4555,1461,2026-06-16,Present,1.0
4556,1461,2026-06-15,Present,0.0
4557,1461,2026-06-12,Present,2.0
4558,1387,2026-07-10,Present,0.0
4559,1387,2026-07-09,Present,3.0
4560,1387,2026-07-08,Present,1.5
4561,1387,2026-07-07,Present,3.0
4562,1387,2026-07-06,Present,2.0
4563,1387,2026-07-03,Present,3.0
4564,1387,2026-07-02,Present,3.0
4565,1387,2026-07-01,Present,2.0
4566,1387,2026-06-30,Present,0.0
4567,1387,2026-06-29,Present,1.5
4568,1387,2026-06-26,Present,0.0
4569,1387,2026-06-25,Present,0.0
4570,1387,2026-06-24,Present,2.0
4571,1387,2026-06-23,Wfh,2.0
4572,1387,2026-06-22,Present,0.0
4573,1387,2026-06-19,Absent,1.0
4574,1387,2026-06-18,Present,0.0
4575,1387,2026-06-17,Present,0.0
4576,1387,2026-06-16,Present,2.0
4577,1387,2026-06-15,Present,0.0
4578,1387,2026-06-12,Present,0.0
4579,1143,2026-07-10,Present,1.5
4580,1143,2026-07-09,Absent,1.0
4581,1143,2026-07-08,Present,0.0
4582,1143,2026-07-07,Present,0.0
4583,1143,2026-07-06,Present,2.0
4584,1143,2026-07-03,Present,3.0
4585,1143,2026-07-02,Present,2.0
4586,1143,2026-07-01,Present,0.0
4587,1143,2026-06-30,Present,2.0
4588,1143,2026-06-29,Present,1.0
4589,1143,2026-06-26,Present,0.0
4590,1143,2026-06-25,Absent,0.0
4591,1143,2026-06-24,Present,0.0
4592,1143,2026-06-23,Present,2.0
4593,1143,2026-06-22,Work From Home,0.0
4594,1143,2026-06-19,Present,0.0
4595,1143,2026-06-18,Work From Home,1.5
4596,1143,2026-06-17,Present,2.0
4597,1143,2026-06-16,Present,1.0
4598,1143,2026-06-15,Present,0.0
4599,1143,2026-06-12,Present,0.0
4600,1166,2026-07-10,Present,3.0
4601,1166,2026-07-09,Work From Home,0.0
4602,1166,2026-07-08,Present,0.0
4603,1166,2026-07-07,Present,1.5
4604,1166,2026-07-06,Present,0.0
4605,1166,2026-07-03,Present,1.5
4606,1166,2026-07-02,Present,1.5
4607,1166,2026-07-01,Absent,0.0
4608,1166,2026-06-30,Present,0.0
4609,1166,2026-06-29,Present,3.0
4610,1166,2026-06-26,Leave,1.5
4611,1166,2026-06-25,Present,2.0
4612,1166,2026-06-24,Work From Home,1.0
4613,1166,2026-06-23,Present,0.0
4614,1166,2026-06-22,Present,0.0
4615,1166,2026-06-19,Present,0.0
4616,1166,2026-06-18,Present,3.0
4617,1166,2026-06-17,Present,1.5
4618,1166,2026-06-16,Present,2.0
4619,1166,2026-06-15,Present,1.5
4620,1166,2026-06-12,Work From Home,1.0
4621,1563,2026-07-10,Leave,2.0
4622,1563,2026-07-09,Present,0.0
4623,1563,2026-07-08,Present,0.0
4624,1563,2026-07-07,Present,0.0
4625,1563,2026-07-06,Present,3.0
4626,1563,2026-07-03,Present,3.0
4627,1563,2026-07-02,Leave,0.0
4628,1563,2026-07-01,Present,1.5
4629,1563,2026-06-30,Present,3.0
4630,1563,2026-06-29,Present,2.0
4631,1563,2026-06-26,Present,1.5
4632,1563,2026-06-25,Present,0.0
4633,1563,2026-06-24,Present,3.0
4634,1563,2026-06-23,Work From Home,0.0
4635,1563,2026-06-22,Present,2.0
4636,1563,2026-06-19,Present,0.0
4637,1563,2026-06-18,Present,0.0
4638,1563,2026-06-17,Present,0.0
4639,1563,2026-06-16,Present,0.0
4640,1563,2026-06-15,Present,1.0
4641,1563,2026-06-12,Present,1.5
4642,1159,2026-07-10,Present,2.0
4643,1159,2026-07-09,P,1.5
4644,1159,2026-07-08,Present,0.0
4645,1159,2026-07-07,Present,0.0
4646,1159,2026-07-06,Work From Home,1.0
4647,1159,2026-07-03,Present,2.0
4648,1159,2026-07-02,Present,2.0
4649,1159,2026-07-01,Present,0.0
4650,1159,2026-06-30,Leave,3.0
4651,1159,2026-06-29,Present,1.5
4652,1159,2026-06-26,Work From Home,0.0
4653,1159,2026-06-25,Work From Home,0.0
4654,1159,2026-06-24,Present,1.0
4655,1159,2026-06-23,Present,1.0
4656,1159,2026-06-22,Present,0.0
4657,1159,2026-06-19,Work From Home,0.0
4658,1159,2026-06-18,Present,0.0
4659,1159,2026-06-17,Present,3.0
4660,1159,2026-06-16,Present,0.0
4661,1159,2026-06-15,Present,2.0
4662,1159,2026-06-12,Present,1.0
4663,1124,2026-07-10,Leave,2.0
4664,1124,2026-07-09,Present,0.0
4665,1124,2026-07-08,Work From Home,0.0
4666,1124,2026-07-07,Present,0.0
4667,1124,2026-07-06,Present,1.5
4668,1124,2026-07-03,Leave,2.0
4669,1124,2026-07-02,Absent,0.0
4670,1124,2026-07-01,Present,0.0
4671,1124,2026-06-30,Present,1.0
4672,1124,2026-06-29,Present,3.0
4673,1124,2026-06-26,Present,3.0
4674,1124,2026-06-25,Leave,2.0
4675,1124,2026-06-24,Present,0.0
4676,1124,2026-06-23,Present,0.0
4677,1124,2026-06-22,Present,0.0
4678,1124,2026-06-19,Absent,2.0
4679,1124,2026-06-18,Present,2.0
4680,1124,2026-06-17,Present,0.0
4681,1124,2026-06-16,Work From Home,0.0
4682,1124,2026-06-15,Present,0.0
4683,1124,2026-06-12,Present,0.0
4684,1186,2026-07-10,Present,0.0
4685,1186,2026-07-09,Present,3.0
4686,1186,2026-07-08,Present,2.0
4687,1186,2026-07-07,Leave,0.0
4688,1186,2026-07-06,Present,2.0
4689,1186,2026-07-03,Work From Home,1.5
4690,1186,2026-07-02,Present,1.5
4691,1186,2026-07-01,Present,0.0
4692,1186,2026-06-30,Present,0.0
4693,1186,2026-06-29,Present,0.0
4694,1186,2026-06-26,Present,0.0
4695,1186,2026-06-25,Present,0.0
4696,1186,2026-06-24,Present,2.0
4697,1186,2026-06-23,Present,1.5
4698,1186,2026-06-22,Present,1.5
4699,1186,2026-06-19,Present,1.5
4700,1186,2026-06-18,Absent,1.0
4701,1186,2026-06-17,Present,3.0
4702,1186,2026-06-16,Present,0.0
4703,1186,2026-06-15,Present,0.0
4704,1186,2026-06-12,Work From Home,0.0
4705,1661,2026-07-10,Present,1.0
4706,1661,2026-07-09,Present,0.0
4707,1661,2026-07-08,Present,2.0
4708,1661,2026-07-07,Present,3.0
4709,1661,2026-07-06,Present,3.0
4710,1661,2026-07-03,Absent,0.0
4711,1661,2026-07-02,Leave,2.0
4712,1661,2026-07-01,Present,3.0
4713,1661,2026-06-30,Present,0.0
4714,1661,2026-06-29,Present,0.0
4715,1661,2026-06-26,Present,1.0
4716,1661,2026-06-25,Leave,3.0
4717,1661,2026-06-24,Present,0.0
4718,1661,2026-06-23,Work From Home,1.5
4719,1661,2026-06-22,Present,0.0
4720,1661,2026-06-19,Present,0.0
4721,1661,2026-06-18,Leave,0.0
4722,1661,2026-06-17,Present,0.0
4723,1661,2026-06-16,Present,3.0
4724,1661,2026-06-15,Present,1.0
4725,1661,2026-06-12,Present,0.0
4726,1552,2026-07-10,Present,1.0
4727,1552,2026-07-09,Present,0.0
4728,1552,2026-07-08,Absent,0.0
4729,1552,2026-07-07,Present,1.5
4730,1552,2026-07-06,Present,1.5
4731,1552,2026-07-03,Work From Home,0.0
4732,1552,2026-07-02,Present,2.0
4733,1552,2026-07-01,Work From Home,0.0
4734,1552,2026-06-30,Present,1.0
4735,1552,2026-06-29,Present,1.0
4736,1552,2026-06-26,P,2.0
4737,1552,2026-06-25,Present,0.0
4738,1552,2026-06-24,Present,3.0
4739,1552,2026-06-23,Present,2.0
4740,1552,2026-06-22,Present,0.0
4741,1552,2026-06-19,Present,2.0
4742,1552,2026-06-18,Present,1.5
4743,1552,2026-06-17,Present,1.5
4744,1552,2026-06-16,Present,0.0
4745,1552,2026-06-15,Present,0.0
4746,1552,2026-06-12,Present,0.0
4747,1746,2026-07-10,Present,3.0
4748,1746,2026-07-09,Present,2.0
4749,1746,2026-07-08,Present,0.0
4750,1746,2026-07-07,Present,3.0
4751,1746,2026-07-06,Present,0.0
4752,1746,2026-07-03,Present,0.0
4753,1746,2026-07-02,Present,0.0
4754,1746,2026-07-01,Leave,0.0
4755,1746,2026-06-30,Present,0.0
4756,1746,2026-06-29,Present,0.0
4757,1746,2026-06-26,Absent,0.0
4758,1746,2026-06-25,Present,1.5
4759,1746,2026-06-24,Present,0.0
4760,1746,2026-06-23,P,1.0
4761,1746,2026-06-22,Work From Home,0.0
4762,1746,2026-06-19,Present,0.0
4763,1746,2026-06-18,P,0.0
4764,1746,2026-06-17,Present,1.0
4765,1746,2026-06-16,Present,0.0
4766,1746,2026-06-15,Present,1.0
4767,1746,2026-06-12,Present,0.0
4768,1693,2026-07-10,Present,1.0
4769,1693,2026-07-09,Present,3.0
4770,1693,2026-07-08,Present,0.0
4771,1693,2026-07-07,Present,0.0
4772,1693,2026-07-06,Present,1.0
4773,1693,2026-07-03,Work From Home,2.0
4774,1693,2026-07-02,Leave,0.0
4775,1693,2026-07-01,Present,1.0
4776,1693,2026-06-30,Present,0.0
4777,1693,2026-06-29,Present,0.0
4778,1693,2026-06-26,Present,0.0
4779,1693,2026-06-25,Present,0.0
4780,1693,2026-06-24,P,2.0
4781,1693,2026-06-23,Absent,1.0
4782,1693,2026-06-22,Present,3.0
4783,1693,2026-06-19,Present,1.5
4784,1693,2026-06-18,Present,0.0
4785,1693,2026-06-17,Absent,1.5
4786,1693,2026-06-16,Work From Home,2.0
4787,1693,2026-06-15,Absent,0.0
4788,1693,2026-06-12,Absent,1.5
4789,1803,2026-07-10,Present,3.0
4790,1803,2026-07-09,Present,0.0
4791,1803,2026-07-08,Work From Home,2.0
4792,1803,2026-07-07,Present,0.0
4793,1803,2026-07-06,Present,0.0
4794,1803,2026-07-03,Present,1.5
4795,1803,2026-07-02,Leave,0.0
4796,1803,2026-07-01,Absent,0.0
4797,1803,2026-06-30,Present,0.0
4798,1803,2026-06-29,Present,2.0
4799,1803,2026-06-26,Present,2.0
4800,1803,2026-06-25,Present,1.0
4801,1803,2026-06-24,Absent,1.5
4802,1803,2026-06-23,Present,0.0
4803,1803,2026-06-22,Work From Home,2.0
4804,1803,2026-06-19,Present,1.0
4805,1803,2026-06-18,Present,0.0
4806,1803,2026-06-17,Present,1.0
4807,1803,2026-06-16,Present,1.0
4808,1803,2026-06-15,Present,0.0
4809,1803,2026-06-12,Present,0.0
4810,1218,2026-07-10,Present,2.0
4811,1218,2026-07-09,Present,3.0
4812,1218,2026-07-08,Leave,3.0
4813,1218,2026-07-07,Present,1.5
4814,1218,2026-07-06,Present,2.0
4815,1218,2026-07-03,Present,0.0
4816,1218,2026-07-02,Absent,0.0
4817,1218,2026-07-01,Present,0.0
4818,1218,2026-06-30,Present,2.0
4819,1218,2026-06-29,P,0.0
4820,1218,2026-06-26,Leave,3.0
4821,1218,2026-06-25,Present,3.0
4822,1218,2026-06-24,Present,1.5
4823,1218,2026-06-23,Present,1.5
4824,1218,2026-06-22,Present,2.0
4825,1218,2026-06-19,Present,1.0
4826,1218,2026-06-18,Present,3.0
4827,1218,2026-06-17,Present,1.0
4828,1218,2026-06-16,Present,0.0
4829,1218,2026-06-15,Absent,0.0
4830,1218,2026-06-12,Present,1.0
4831,1516,2026-07-10,Present,0.0
4832,1516,2026-07-09,Absent,0.0
4833,1516,2026-07-08,Present,0.0
4834,1516,2026-07-07,A,0.0
4835,1516,2026-07-06,Present,0.0
4836,1516,2026-07-03,Present,3.0
4837,1516,2026-07-02,Present,1.0
4838,1516,2026-07-01,Work From Home,0.0
4839,1516,2026-06-30,Present,3.0
4840,1516,2026-06-29,Present,1.0
4841,1516,2026-06-26,Present,2.0
4842,1516,2026-06-25,Present,1.5
4843,1516,2026-06-24,P,0.0
4844,1516,2026-06-23,Present,1.5
4845,1516,2026-06-22,Present,0.0
4846,1516,2026-06-19,Present,1.0
4847,1516,2026-06-18,Present,0.0
4848,1516,2026-06-17,Present,0.0
4849,1516,2026-06-16,Present,3.0
4850,1516,2026-06-15,Work From Home,3.0
4851,1516,2026-06-12,Present,0.0
4852,1426,2026-07-10,Present,2.0
4853,1426,2026-07-09,Absent,3.0
4854,1426,2026-07-08,Present,0.0
4855,1426,2026-07-07,P,0.0
4856,1426,2026-07-06,Present,0.0
4857,1426,2026-07-03,Leave,0.0
4858,1426,2026-07-02,Present,1.5
4859,1426,2026-07-01,Present,1.5
4860,1426,2026-06-30,Present,0.0
4861,1426,2026-06-29,Present,0.0
4862,1426,2026-06-26,Leave,0.0
4863,1426,2026-06-25,Leave,0.0
4864,1426,2026-06-24,Work From Home,0.0
4865,1426,2026-06-23,Present,1.0
4866,1426,2026-06-22,Present,0.0
4867,1426,2026-06-19,Present,0.0
4868,1426,2026-06-18,Present,3.0
4869,1426,2026-06-17,Absent,1.5
4870,1426,2026-06-16,Present,0.0
4871,1426,2026-06-15,Present,0.0
4872,1426,2026-06-12,Present,0.0
4873,1551,2026-07-10,Work From Home,1.0
4874,1551,2026-07-09,Present,0.0
4875,1551,2026-07-08,Present,2.0
4876,1551,2026-07-07,Present,0.0
4877,1551,2026-07-06,Present,0.0
4878,1551,2026-07-03,Present,1.0
4879,1551,2026-07-02,Present,1.5
4880,1551,2026-07-01,Present,1.5
4881,1551,2026-06-30,Present,1.0
4882,1551,2026-06-29,Present,2.0
4883,1551,2026-06-26,Present,1.0
4884,1551,2026-06-25,Present,0.0
4885,1551,2026-06-24,Present,3.0
4886,1551,2026-06-23,Present,0.0
4887,1551,2026-06-22,Present,2.0
4888,1551,2026-06-19,Leave,0.0
4889,1551,2026-06-18,Leave,2.0
4890,1551,2026-06-17,Present,2.0
4891,1551,2026-06-16,Present,1.5
4892,1551,2026-06-15,Present,0.0
4893,1551,2026-06-12,Leave,0.0
4894,1801,2026-07-10,Leave,1.0
4895,1801,2026-07-09,Work From Home,1.5
4896,1801,2026-07-08,Work From Home,0.0
4897,1801,2026-07-07,Present,1.0
4898,1801,2026-07-06,Present,0.0
4899,1801,2026-07-03,Present,2.0
4900,1801,2026-07-02,Leave,3.0
4901,1801,2026-07-01,Present,3.0
4902,1801,2026-06-30,Present,1.5
4903,1801,2026-06-29,Present,3.0
4904,1801,2026-06-26,Present,1.0
4905,1801,2026-06-25,Present,1.5
4906,1801,2026-06-24,Present,0.0
4907,1801,2026-06-23,Present,0.0
4908,1801,2026-06-22,Work From Home,1.0
4909,1801,2026-06-19,Present,0.0
4910,1801,2026-06-18,Leave,2.0
4911,1801,2026-06-17,Work From Home,3.0
4912,1801,2026-06-16,Work From Home,0.0
4913,1801,2026-06-15,Present,1.0
4914,1801,2026-06-12,Present,1.5
4915,1846,2026-07-10,P,1.0
4916,1846,2026-07-09,Leave,1.5
4917,1846,2026-07-08,Present,2.0
4918,1846,2026-07-07,Present,3.0
4919,1846,2026-07-06,Present,3.0
4920,1846,2026-07-03,Present,0.0
4921,1846,2026-07-02,Present,0.0
4922,1846,2026-07-01,Present,0.0
4923,1846,2026-06-30,Present,1.5
4924,1846,2026-06-29,Present,0.0
4925,1846,2026-06-26,Present,1.0
4926,1846,2026-06-25,Present,0.0
4927,1846,2026-06-24,Present,0.0
4928,1846,2026-06-23,Present,3.0
4929,1846,2026-06-22,Present,2.0
4930,1846,2026-06-19,Present,3.0
4931,1846,2026-06-18,Present,0.0
4932,1846,2026-06-17,Present,1.5
4933,1846,2026-06-16,Present,1.5
4934,1846,2026-06-15,Present,0.0
4935,1846,2026-06-12,Present,0.0
4936,1777,2026-07-10,Work From Home,0.0
4937,1777,2026-07-09,Present,0.0
4938,1777,2026-07-08,Present,0.0
4939,1777,2026-07-07,Present,1.5
4940,1777,2026-07-06,Present,1.5
4941,1777,2026-07-03,Present,1.0
4942,1777,2026-07-02,Present,0.0
4943,1777,2026-07-01,Leave,0.0
4944,1777,2026-06-30,Present,1.5
4945,1777,2026-06-29,Present,2.0
4946,1777,2026-06-26,P,1.0
4947,1777,2026-06-25,Present,0.0
4948,1777,2026-06-24,Present,2.0
4949,1777,2026-06-23,Present,3.0
4950,1777,2026-06-22,Present,1.0
4951,1777,2026-06-19,Present,1.0
4952,1777,2026-06-18,Leave,1.0
4953,1777,2026-06-17,Present,0.0
4954,1777,2026-06-16,Present,3.0
4955,1777,2026-06-15,Absent,2.0
4956,1777,2026-06-12,Present,1.0
4957,1268,2026-07-10,Present,1.5
4958,1268,2026-07-09,Leave,2.0
4959,1268,2026-07-08,Present,2.0
4960,1268,2026-07-07,Present,0.0
4961,1268,2026-07-06,Present,2.0
4962,1268,2026-07-03,Present,1.0
4963,1268,2026-07-02,P,0.0
4964,1268,2026-07-01,Present,0.0
4965,1268,2026-06-30,Present,3.0
4966,1268,2026-06-29,Present,0.0
4967,1268,2026-06-26,Leave,0.0
4968,1268,2026-06-25,Present,0.0
4969,1268,2026-06-24,Work From Home,1.5
4970,1268,2026-06-23,Present,0.0
4971,1268,2026-06-22,Present,3.0
4972,1268,2026-06-19,Work From Home,1.0
4973,1268,2026-06-18,Present,0.0
4974,1268,2026-06-17,Present,1.0
4975,1268,2026-06-16,Present,0.0
4976,1268,2026-06-15,Leave,2.0
4977,1268,2026-06-12,Leave,1.5
4978,1451,2026-07-10,Present,3.0
4979,1451,2026-07-09,Present,3.0
4980,1451,2026-07-08,Present,1.5
4981,1451,2026-07-07,Present,1.0
4982,1451,2026-07-06,Present,0.0
4983,1451,2026-07-03,Present,3.0
4984,1451,2026-07-02,Present,0.0
4985,1451,2026-07-01,Present,3.0
4986,1451,2026-06-30,Work From Home,1.5
4987,1451,2026-06-29,Present,0.0
4988,1451,2026-06-26,Present,2.0
4989,1451,2026-06-25,Work From Home,0.0
4990,1451,2026-06-24,Leave,0.0
4991,1451,2026-06-23,Present,1.0
4992,1451,2026-06-22,Leave,2.0
4993,1451,2026-06-19,Present,3.0
4994,1451,2026-06-18,Present,0.0
4995,1451,2026-06-17,Work From Home,1.0
4996,1451,2026-06-16,Present,1.5
4997,1451,2026-06-15,Present,0.0
4998,1451,2026-06-12,Leave,0.0
4999,1137,2026-07-10,Wfh,1.0
5000,1137,2026-07-09,Present,3.0
5001,1137,2026-07-08,Present,2.0
5002,1137,2026-07-07,Work From Home,0.0
5003,1137,2026-07-06,Present,1.5
5004,1137,2026-07-03,Present,2.0
5005,1137,2026-07-02,Present,0.0
5006,1137,2026-07-01,Leave,0.0
5007,1137,2026-06-30,Present,3.0
5008,1137,2026-06-29,Present,3.0
5009,1137,2026-06-26,Present,1.5
5010,1137,2026-06-25,Present,2.0
5011,1137,2026-06-24,Present,2.0
5012,1137,2026-06-23,Present,1.0
5013,1137,2026-06-22,Present,3.0
5014,1137,2026-06-19,Present,1.0
5015,1137,2026-06-18,Present,1.0
5016,1137,2026-06-17,Present,1.5
5017,1137,2026-06-16,Present,1.5
5018,1137,2026-06-15,Present,0.0
5019,1137,2026-06-12,Absent,0.0
5020,1437,2026-07-10,Present,1.0
5021,1437,2026-07-09,Leave,1.5
5022,1437,2026-07-08,Present,0.0
5023,1437,2026-07-07,Present,0.0
5024,1437,2026-07-06,Work From Home,3.0
5025,1437,2026-07-03,Present,3.0
5026,1437,2026-07-02,Present,0.0
5027,1437,2026-07-01,Present,1.5
5028,1437,2026-06-30,Present,1.5
5029,1437,2026-06-29,Present,1.0
5030,1437,2026-06-26,Present,1.5
5031,1437,2026-06-25,Present,1.5
5032,1437,2026-06-24,Work From Home,0.0
5033,1437,2026-06-23,Present,1.5
5034,1437,2026-06-22,P,0.0
5035,1437,2026-06-19,Present,2.0
5036,1437,2026-06-18,Present,0.0
5037,1437,2026-06-17,P,1.5
5038,1437,2026-06-16,Present,0.0
5039,1437,2026-06-15,Work From Home,0.0
5040,1437,2026-06-12,Wfh,0.0
5041,1679,2026-07-10,P,0.0
5042,1679,2026-07-09,Present,0.0
5043,1679,2026-07-08,Present,3.0
5044,1679,2026-07-07,Present,1.5
5045,1679,2026-07-06,Work From Home,0.0
5046,1679,2026-07-03,Present,0.0
5047,1679,2026-07-02,Present,1.0
5048,1679,2026-07-01,Absent,1.0
5049,1679,2026-06-30,Present,1.5
5050,1679,2026-06-29,Present,0.0
5051,1679,2026-06-26,Present,3.0
5052,1679,2026-06-25,Present,0.0
5053,1679,2026-06-24,Present,0.0
5054,1679,2026-06-23,Present,3.0
5055,1679,2026-06-22,Present,0.0
5056,1679,2026-06-19,Present,2.0
5057,1679,2026-06-18,Work From Home,0.0
5058,1679,2026-06-17,Present,0.0
5059,1679,2026-06-16,Present,3.0
5060,1679,2026-06-15,Leave,3.0
5061,1679,2026-06-12,Present,1.0
5062,1865,2026-07-10,Present,2.0
5063,1865,2026-07-09,Absent,1.5
5064,1865,2026-07-08,Present,0.0
5065,1865,2026-07-07,Present,3.0
5066,1865,2026-07-06,Work From Home,0.0
5067,1865,2026-07-03,Present,0.0
5068,1865,2026-07-02,Absent,1.5
5069,1865,2026-07-01,Present,0.0
5070,1865,2026-06-30,Present,1.0
5071,1865,2026-06-29,Present,2.0
5072,1865,2026-06-26,Present,1.5
5073,1865,2026-06-25,P,0.0
5074,1865,2026-06-24,Present,3.0
5075,1865,2026-06-23,Present,0.0
5076,1865,2026-06-22,Present,2.0
5077,1865,2026-06-19,Absent,3.0
5078,1865,2026-06-18,Work From Home,1.5
5079,1865,2026-06-17,Present,0.0
5080,1865,2026-06-16,Present,1.0
5081,1865,2026-06-15,Present,3.0
5082,1865,2026-06-12,Absent,1.0
5083,1614,2026-07-10,Present,0.0
5084,1614,2026-07-09,Present,0.0
5085,1614,2026-07-08,Present,0.0
5086,1614,2026-07-07,Present,2.0
5087,1614,2026-07-06,Present,1.5
5088,1614,2026-07-03,Present,3.0
5089,1614,2026-07-02,Work From Home,3.0
5090,1614,2026-07-01,Present,0.0
5091,1614,2026-06-30,Present,1.0
5092,1614,2026-06-29,Wfh,3.0
5093,1614,2026-06-26,Present,1.0
5094,1614,2026-06-25,Present,0.0
5095,1614,2026-06-24,Present,0.0
5096,1614,2026-06-23,Present,2.0
5097,1614,2026-06-22,Work From Home,1.0
5098,1614,2026-06-19,Present,0.0
5099,1614,2026-06-18,Absent,0.0
5100,1614,2026-06-17,Work From Home,0.0
5101,1614,2026-06-16,Present,0.0
5102,1614,2026-06-15,Present,0.0
5103,1614,2026-06-12,Present,2.0
5104,1790,2026-07-10,Present,1.5
5105,1790,2026-07-09,Present,1.5
5106,1790,2026-07-08,P,3.0
5107,1790,2026-07-07,Work From Home,3.0
5108,1790,2026-07-06,Present,0.0
5109,1790,2026-07-03,Present,1.0
5110,1790,2026-07-02,Present,2.0
5111,1790,2026-07-01,Present,1.5
5112,1790,2026-06-30,Present,3.0
5113,1790,2026-06-29,Present,0.0
5114,1790,2026-06-26,Leave,1.0
5115,1790,2026-06-25,Absent,0.0
5116,1790,2026-06-24,Leave,0.0
5117,1790,2026-06-23,Work From Home,1.5
5118,1790,2026-06-22,Present,0.0
5119,1790,2026-06-19,Present,0.0
5120,1790,2026-06-18,Present,1.0
5121,1790,2026-06-17,P,0.0
5122,1790,2026-06-16,Work From Home,0.0
5123,1790,2026-06-15,Present,3.0
5124,1790,2026-06-12,Present,3.0
5125,1203,2026-07-10,Present,2.0
5126,1203,2026-07-09,Present,1.5
5127,1203,2026-07-08,Present,2.0
5128,1203,2026-07-07,Work From Home,1.5
5129,1203,2026-07-06,Present,1.5
5130,1203,2026-07-03,Present,0.0
5131,1203,2026-07-02,Present,0.0
5132,1203,2026-07-01,Present,2.0
